Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Spain,ESP,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,17745788308,19106646744,19631712028,20739098336,28324729280,38004392251,36800778451,36495081174,32946371941,32123691724,33270390560,40056170790,55858180887,69380964479,81172552921,1.0087E+11,1.07764E+11,1.1715E+11,95922187873,1.07682E+11,1.35E+11,1.44435E+11,1.47036E+11,1.61591E+11,1.79435E+11,1.88387E+11,1.89292E+11,2.01602E+11,2.51235E+11,3.10717E+11,3.43196E+11,3.89487E+11,4.69623E+11,5.01271E+11,3.58025E+11,3.8462E+11,4.3358E+11,3.90173E+11,3.93741E+11,4.1535E+11,3.67291E+11
Spain,ESP,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,6.251015095,5.966872271,5.297005133,5.650276198,6.12140844,5.382959872,5.732531645,5.727326208,4.685761715,5.311090353,5.068608762,6.248977197,5.586712027,4.71297759,4.865577377,5.959236568,5.5795942,6.329694828,8.659464168,8.112892881,7.211049368,6.316097098,4.703525789,4.819209601,,,,,,,,,,,,,,,9.454634088,9.714383634,9.825900504
Spain,ESP,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,15206882216,16299386812,16736326573,17555418767,24040607223,32271932918,31086385275,30542100857,27559824231,26984813184,27835784646,33278097847,46547497094,57650272270,67796832318,84815312308,90501341104,96246708830,77019979529,88817177645,1.12107E+11,1.18909E+11,1.21414E+11,1.32569E+11,1.47377E+11,1.55399E+11,1.54432E+11,1.63766E+11,2.05382E+11,2.55177E+11,2.81856E+11,3.2016E+11,3.89205E+11,4.13147E+11,2.86587E+11,3.16344E+11,3.62213E+11,3.25845E+11,3.30499E+11,3.46991E+11,3.02593E+11
Spain,ESP,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,2538906092,2807259932,2895385455,3183679569,4284122057,5732459333,5714393176,5952980317,5386547710,5138878540,5434605914,6778072943,9310683793,11730692209,13375720603,16054481639,17262512989,20903180488,18902208345,18864944505,22893228012,25526117556,25621472284,29022195163,32057509567,32987389759,34859723866,37836342621,45852862332,55540030200,61339681416,69326963154,80417433272,88124050490,71437570342,68276440037,71367001721,64328068351,63242365915,68358133792,64697852970
Spain,ESP,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,167699487.7,159013888.8,129207940.2,134315808.7,198207388.8,169967223.2,135228573.8,149580577.4,164889183.2,184666817.2,229216223.5,306564953.1,379394143.3,647124946.5,702369537.3,1021669985,1020687943,1070002297,982797210.6,1061345632,1266225753,1447370353,1643510671,1878319067,,,,,,,,,,,,,,,4515428689,4474401147,4520118514
Spain,ESP,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,18514352663,19981843084,20743115580,22469598324,30648560431,41089031079,41011260746,40590206147,36604388877,35869380212,36775818952,43544353862,60296482314,75379660365,87716119454,1.12219E+11,1.22956E+11,1.37024E+11,1.11379E+11,1.24139E+11,1.54607E+11,1.67472E+11,1.69502E+11,1.86103E+11,2.05825E+11,2.16366E+11,2.22967E+11,2.36795E+11,2.92343E+11,3.62437E+11,4.06793E+11,4.78444E+11,5.93481E+11,6.32413E+11,4.56355E+11,4.75058E+11,5.32781E+11,4.63037E+11,4.63851E+11,4.88259E+11,4.25777E+11
Spain,ESP,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,41.10387958,39.49740624,37.56112582,37.48496919,35.08996764,38.57224236,40.34576622,36.55293028,41.76957122,42.45991444,36.26630887,32.48242503,35.08710892,33.550077,32.15457163,29.19814174,27.77539105,25.39875631,22.39931574,26.23045367,30.909546,31.13146713,31.77795127,30.20663755,,,,,,,,,,,,,,,19.0650711,19.46687442,19.29300815
Spain,ESP,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,15.14631766,14.3813859,18.34458321,17.7651108,21.53996451,21.45185239,17.67882012,16.96458591,16.6049926,16.25865328,18.58270288,22.33872494,20.71664307,20.83186799,23.02140033,26.50004226,26.25284296,26.64631143,25.04423636,22.05100086,19.82841905,19.80911392,18.27080249,18.22005722,18.43033853,18.09531569,18.88050827,19.46385887,19.98759765,22.11905167,24.73991451,24.26874467,24.70752911,23.30865845,23.98604277,24.79340287,24.34363435,23.94062774,25.98675931,26.28578549,27.40823046
Spain,ESP,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,43000000,25000000,37000000,52000000,85000000,169942889,192664035.8,115491225.6,101755670,132827990.2,310773334.4,271186596.1,511095007.5,243162314.8,248395024.1,250206676.8,377580713.4,745333526.4,1234702896,1473389656,3522231032,4442066423,2191554497,4314668000,3607426895,4913876266,7240915136,14803476806,21803589363,45128412615,59072422910,33616215222,33076713991,33893199837,62068389152,44062887309,1.05301E+11,1.46652E+11,75665901215,15896136682,37829214976,44987022731,-2517368200,25941995037,46052113700,47372860230
Spain,ESP,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.105181652,0.05377177,0.062741846,0.066304597,0.087620014,0.148466731,0.163018602,0.087434049,0.063532378,0.062063622,0.133876348,0.134080173,0.261477274,0.14262818,0.144722436,0.138770565,0.150647554,0.234468478,0.32913235,0.356209109,0.658236369,0.771729971,0.348306765,0.823961094,0.681776561,0.801690017,1.129630956,2.514638497,3.533566569,7.127105459,9.921424809,5.3702097,4.690761935,3.737451343,5.803194797,3.807464241,8.327111203,9.913312154,4.627914962,1.060396538,2.642308614,3.023474505,-0.187870761,1.894597328,3.333867377,3.950841949
