Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
China,CHN,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,13000000,10000000,12000000,9000000,11000000,11000000,12000000,9000000,11000000,40000000,17000000,18000000,259000000,360000000,161000000,333000000,290000000,331000000,455685000,428000000,650786230.1,927798513.1,1241554264,,,,,,,,,,,14703586971
China,CHN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,3000000,2000000,2000000,3000000,3000000,3000000,4000000,3000000,5000000,18000000,15000000,15000000,19000000,85666664.12,152333328.2,219000000,319000000,619000000,789572998,990000000,1222574707,1597068970,1997994263,1817413690,2329992813,2493058145,2736390791,2051656434,1455455375,1618147148,1788058506,1714202599,4155302052,20421778043
China,CHN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,5674000000,4240000000,2030000000,-11417000000,-7034000000,300000000,-3802000000,-4317000000,11997000000,13272000000,6401000000,-11609000000,6908000000,1618390000,7243000000,36963000000,31472000000,21115000000,20518382000,17401000000,35421997980,43051582861,68940960689,1.32378E+11,2.31843E+11,3.53183E+11,4.20569E+11,2.43257E+11,2.3781E+11,1.36097E+11,2.15392E+11,1.48204E+11,2.77434E+11,3.30602E+11
China,CHN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,2.787526599,1.851931112,0.786571261,-3.713092031,-2.35403736,0.110558412,-1.223600963,-1.247841188,3.342031939,3.479312187,1.506351341,-2.621283789,1.228610628,0.221081852,0.841383477,3.857708753,3.069609774,1.938139064,1.702402009,1.306151216,2.423000258,2.609299565,3.550463079,5.83525336,8.493090968,10.02478633,9.226168157,4.807993416,3.937480725,1.81645639,2.545513353,1.561586299,2.68023289,3.042413939
China,CHN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,5953000000,3874000000,1098000000,-11324000000,-7219000000,-1149000000,-4897000000,-4337000000,8872000000,6469000000,-1872000000,-21707000000,-2118000000,-16192310000,-8315000000,14687000000,12701000000,3301000000,8590464000,12493000000,43165873537,51227222380,81838473673,1.59402E+11,2.39491E+11,3.69572E+11,4.42464E+11,2.05813E+11,1.89505E+11,1.27777E+11,1.3259E+11,88331174650,1.69141E+11,1.42675E+11
China,CHN,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,451000000,1254000000,1620000000,932000000,176000000,-215000000,-161000000,229000000,1055000000,840000000,248000000,-1284000000,-1038000000,-11773840000,-12437000000,-11005000000,-16644000000,-14470000000,-14666461000,-19175000000,-14945534754,-10218488499,-5131610465,-16113803103,-5143384936,8044362157,28580030495,-8532580532,-25899339086,-70317566924,-19886831334,-78442129020,13301214309,-45362636700
China,CHN,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,4737000000,2475000000,-32000000,-12592000000,-7589000000,291000000,-4060000000,-4927000000,10668000000,11601000000,4998000000,-11497000000,7611000000,11957590000,17551000000,42824000000,43837000000,30641000000,28873534000,28084000000,37383087664,35821129066,51174382540,1.24627E+11,2.08919E+11,3.08036E+11,3.48833E+11,2.2013E+11,2.23024E+11,1.81904E+11,2.31845E+11,2.3538E+11,2.62687E+11,3.84642E+11
China,CHN,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,4249000000,1990000000,14000000,-13123000000,-9140000000,-1661000000,-5315000000,-5620000000,9165000000,8743000000,5183000000,-10654000000,7290000000,18050110000,19535000000,13552000000,8662000000,-3342000000,-13565524000,-22568000000,-18020418975,33689172315,44895552673,1.30129E+11,2.15686E+11,3.11715E+11,3.59886E+11,2.43546E+11,2.46426E+11,2.28701E+11,3.1157E+11,3.58981E+11,4.35042E+11,5.66998E+11
China,CHN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,,,,,,,,279000000,-366000000,-932000000,93000000,-185000000,-1449000000,-1095000000,-20000000,-3125000000,-6803000000,-8273000000,-10098000000,-9026000000,-17810700000,-15558000000,-22276000000,-18771000000,-17814000000,-11927918000,-4908000000,7743875557,8223722028,12966858292,22921355460,3628056084,13289990161,18844373414,-41382828156,-52935988449,-13765747720,-87074363334,-62924787168,-1.0826E+11,-1.88244E+11
China,CHN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,,,,-386000000,-543000000,-1124000000,-1030000000,-1425000000,-1669000000,-2344000000,-2613000000,-2657000000,-3453000000,-7156000000,-23115000000,-31787000000,-33849200000,-38066000000,-41674000000,-41117000000,-36978000000,-37483300000,-37357000000,-46789569179,-49444853744,-60144670468,-90379127564,-1.0015E+11,-1.39095E+11,-1.14792E+11,-87167067370,-1.8575E+11,-2.31652E+11,-1.7625E+11,-2.17958E+11,-1.44968E+11,-62058344183
